3374.3781,3410.1704,3366.965,3403.2458,191736057,2.27440593874e+11,21.51,21.65,21.16,21.5,1.5453,44838833,958161567.12,76080609944.1,62413867000.2,0.0
3382.9879,3384.0262,3358.7953,3373.3446,179423841,2.31148615058e+11,21.87,21.93,21.35,21.47,1.3533,39266841,850434357.37,77353925591.7,63458450548.3,0.0
3388.2838,3395.7794,3379.1634,3381.488,181476704,2.31154505949e+11,22.61,22.65,21.76,21.81,2.1062,61114782,1361840794.2,79971296645.1,65605650063.9,0.0
3386.1,3390.2036,3372.5331,3385.5329,161809380,2.01667864058e+11,22.53,22.78,22.37,22.59,1.1379,33016370,743965475.26,79688337612.3,65373520386.5,0.0
3390.5233,3395.7484,3383.2392,3384.4883,139954764,1.81118458173e+11,22.74,22.82,22.39,22.5,0.9948,28864148,653137619.82,80431105073.4,65982860789.6,0.0
3378.4704,3400.5113,3374.7687,3393.2055,174330620,2.21650689763e+11,22.47,23.19,22.45,22.74,1.3249,38442826,878478150.13,79476118337.7,65199423128.5,0.0
3372.0407,3382.4072,3365.5646,3373.2342,125381725,1.62910828164e+11,22.84,23.08,22.41,22.5,1.1163,32390023,738945534.67,80784803864.4,66273022886.3,1.0
3381.7937,3383.2323,3371.9249,3373.5281,157228791,1.94298766689e+11,23.08,23.09,22.65,22.79,1.0287,29849504,685087512.59,81633680962.8,66969411918.4,1.0
3370.1721,3378.7359,3359.6284,3374.6444,158476495,1.8792129231e+11,22.58,23.2,22.56,23.1,1.0259,29766501,680892116.21,79865187007.8,65518601434.9,0.0
3378.6481,3379.7652,3360.1001,3363.5138,127172851,1.55065093862e+11,22.6,22.85,22.01,22.59,1.1382,33027091,740683785.35,79935926766.0,65576633854.2,0.0
