3173.1512,3180.7944,3158.6286,3170.2899,164761740,1.841314407e+11,19.38,19.69,19.25,19.67,1.0335,29910884,581062207.42,68404277404.3,56090866048.9,0.0
3129.5312,3164.2479,3111.2145,3164.2479,186277434,1.97845253573e+11,19.35,19.74,19.1,19.31,1.2324,35669147,694313687.69,68298388429.9,56004038082.9,-1.0
3134.5674,3145.2672,3117.4488,3123.8943,153418307,1.74129249619e+11,19.23,19.57,19.15,19.45,0.8747,25314955,490347865.15,67874832532.7,55656726218.8,-1.0
3140.8471,3152.9534,3131.418,3132.9181,169878107,1.97112873017e+11,19.7,20.15,19.17,19.19,2.4782,71727029,1420272855.7,69533759796.9,57017031019.8,0.0
3152.1869,3155.0033,3097.3334,3131.3496,211793073,2.35748319355e+11,19.99,20.03,19.53,19.73,1.8171,52590495,1039675368.03,70557353215.2,57856368024.7,1.0
3154.6584,3154.7266,3136.5781,3144.0219,162889899,1.83195769806e+11,19.91,20.22,19.68,20.05,1.4516,42013028,836882829.98,70274982617.1,57624826781.9,1.0
3143.7121,3154.7812,3136.5391,3147.2275,154222962,1.76389916688e+11,19.65,20.1,19.62,19.91,1.0201,29523273,584320731.65,69357278173.1,56872317743.1,1.0
3135.346,3148.2857,3123.7509,3138.3068,163763924,1.9023660069e+11,19.63,19.81,19.43,19.6,0.8702,25184455,493434119.34,69286685523.5,56814432432.4,0.0
3127.3687,3143.8179,3111.3912,3127.1058,177967485,2.00170851568e+11,19.36,19.73,19.35,19.63,0.7873,22785448,445287897.59,68333684754.7,56032980738.2,0.0
3103.0378,3117.6141,3092.0918,3114.7735,176213641,2.0027390817e+11,18.98,19.58,18.98,19.36,1.0601,30683367,590941039.41,66992424413.5,54933159835.3,-1.0
3078.6129,3093.4516,3067.6943,3090.0652,180526904,1.98171689423e+11,18.91,19.2,18.88,18.89,0.8241,23850686,453657312.6,66745350140.1,54730561247.9,-1.0
3080.5269,3084.2077,3056.558,3064.8484,135066674,1.52795901608e+11,19.14,19.22,18.73,18.91,0.8244,23860330,453875947.07,67557165609.8,55396242320.8,-1.0
3052.785,3090.8191,3051.5896,3078.1728,160794452,1.81624151692e+11,19.23,19.55,19.15,19.22,1.4755,42704465,827180714.23,67874832532.7,55656726218.8,0.0
3061.5003,3063.5637,3016.5305,3036.7891,191341901,1.97604070142e+11,19.7,19.75,19.13,19.13,1.4841,42955139,838030632.82,69533759796.9,57017031019.8,0.0
3083.5132,3090.4914,3051.8713,3054.1123,159684099,1.75107245752e+11,19.85,19.86,19.49,19.68,0.9381,27151121,534756083.6,70063204668.4,57451170849.9,0.0
3090.2289,3098.9125,3085.9319,3085.9319,135660728,1.58269607703e+11,19.73,20.08,19.71,19.86,1.0921,31607813,627717885.2,69639648771.2,57103858985.8,0.0
3112.9642,3113.5116,3060.5344,3082.8717,173775564,1.93292104557e+11,20.3,20.3,19.68,19.68,2.3122,66922524,1346747269.82,71651539283.1,58753590340.2,1.0
3104.4415,3119.5816,3101.2953,3107.802,168674158,1.945605941e+11,20.13,20.5,19.98,20.36,1.7896,51796458,1046898678.13,71051501762.0,58261565199.4,1.0
3090.139,3103.4413,3077.9631,3082.3288,148620035,1.68149514123e+11,19.84,20.16,19.82,20.1,0.9399,27202729,543250449.12,70027908343.7,57422228194.6,-1.0
3090.6309,3095.4826,3081.278,3086.7054,129635230,1.50164226218e+11,19.95,20.27,19.78,20.06,0.9533,27590567,552882067.23,70416167916.1,57740597403.3,-1.0
3075.6756,3103.9375,3063.1529,3087.1705,153683730,1.7034098265e+11,19.98,20.27,19.8,20.0,1.2771,36961668,741609809.5,70522056890.5,57827425369.3,-1.0
3061.947,3084.2352,3050.8423,3069.3935,178310599,1.95073653676e+11,20.15,20.62,19.88,19.92,2.1326,61724418,1255219173.57,71122094411.6,58319450510.1,0.0
3064.0759,3064.8127,3022.3026,3047.5681,139813353,1.52669201599e+11,20.38,20.38,19.68,20.2,1.9324,55928471,1119141413.68,71933909881.3,58985131582.9,1.0
3107.8311,3114.6578,3052.8309,3055.3425,191391841,2.01910125032e+11,20.34,20.46,20.14,20.39,1.2245,35440686,718473792.13,71792724582.2,58869360961.6,1.0
3110.0587,3120.6627,3100.3877,3101.2864,155923486,1.71327384644e+11,20.01,20.44,19.77,20.36,1.9894,57578181,1151860741.65,70627945864.8,57914253335.3,0.0
3117.1778,3143.2787,3111.5563,3125.3252,152950430,1.77913309936e+11,20.07,20.15,19.65,20.09,1.424,41214711,817874541.65,70839723813.4,58087909267.4,0.0
3102.6232,3113.5212,3097.6794,3108.4214,163015719,1.80782624777e+11,20.04,20.15,19.86,19.98,0.8722,25244439,505265091.34,70733834839.1,58001081301.4,-1.0
3105.54,3110.3891,3081.8485,3094.2253,142504925,1.54454347995e+11,19.65,19.96,19.5,19.96,1.2701,36760769,724141917.59,69357278173.1,56872317743.1,-1.0
3091.6561,3105.5056,3084.8301,3102.1095,132570300,1.43429802002e+11,19.9,20.08,19.66,19.7,0.773,22374082,444930677.71,70239686292.3,57595884126.6,-1.0
3102.126,3102.8633,3078.7872,3084.5401,113439963,1.27804624246e+11,20.23,20.26,19.86,19.95,1.0896,31535187,633529091.63,71404465009.7,58550991752.8,0.0
3140.3249,3140.7743,3098.9508,3101.7608,173229014,1.94287945514e+11,20.46,20.48,20.2,20.24,1.4337,41494169,845711036.21,72216280479.4,59216672825.6,1.0
3150.3336,3153.2635,3132.8278,3136.4705,152277659,1.78894298541e+11,20.34,20.51,20.31,20.4,0.8334,24121045,492150791.41,71792724582.2,58869360961.6,0.0
3158.4004,3165.9197,3146.1075,3147.4533,160136334,1.8158488479e+11,20.6,20.9,20.3,20.31,1.9586,56686914,1169719364.29,72710429026.2,59621870000.4,1.0
3139.8766,3164.9502,3135.314,3149.5266,146729425,1.70223276943e+11,20.17,20.7,20.13,20.56,1.4387,41639824,851192692.75,71192687061.1,58377335820.8,-1.0
3153.7429,3155.9895,3131.0431,3134.0089,128318279,1.48457870014e+11,20.43,20.45,20.15,20.17,0.9883,28604758,580524167.96,72110391505.1,59129844859.6,0.0
3130.674,3149.1731,3125.3546,3146.748,138347042,1.60641229612e+11,20.81,20.86,20.22,20.45,1.494,43240627,892026489.05,73451651846.4,60229665762.5,0.0
3132.4863,3137.5854,3117.084,3125.5865,146954245,1.71124529384e+11,20.89,20.97,20.61,20.77,1.1022,31900427,664120145.34,73734022444.5,60461207005.3,0.0
3123.1662,3134.2511,3117.8567,3126.3728,129652758,1.49215477636e+11,21.03,21.14,20.73,20.97,1.2665,36656122,769075902.35,74228170991.3,60866404180.0,0.0
3144.3739,3146.7703,3121.7787,3122.1578,134891758,1.51741797886e+11,21.03,21.22,20.91,21.03,1.0756,31130554,655253993.62,74228170991.3,60866404180.0,0.0
3140.0136,3150.4646,3134.6106,3148.0187,141191802,1.6249801458e+11,21.24,21.55,21.0,21.1,1.458,42197641,898122458.2,74969393811.5,61474199942.2,0.0
3156.2118,3157.0275,3132.6173,3148.9861,136688268,1.67048215951e+11,21.78,21.79,21.16,21.29,1.4667,42449832,913737833.07,76875395349.1,63037103330.5,0.0
3147.4532,3186.9823,3146.6432,3152.2424,191344006,2.20438439512e+11,21.53,21.88,21.42,21.68,1.496,43297162,938038667.93,75992987229.8,62313536947.0,0.0
3157.873,3158.0474,3118.0946,3138.4441,154843648,1.75568524171e+11,22.45,22.48,21.54,21.63,1.9521,56497589,1251103273.78,79240249108.6,64976261238.3,1.0
3185.4439,3187.8891,3156.9767,3157.0022,173579211,2.00419302226e+11,22.5,22.85,22.26,22.57,1.9722,57080954,1286195593.63,79416730732.5,65120974515.0,1.0
3191.1969,3193.4613,3172.463,3183.4198,148201198,1.67523800312e+11,22.38,22.53,22.2,22.41,1.3354,38649301,863019213.25,78993174835.3,64773662650.9,1.0
3173.2014,3193.4397,3170.7859,3183.6334,146516720,1.62081099741e+11,22.02,22.37,21.89,22.22,1.5016,43460133,960417411.88,77722507143.5,63731727058.7,-1.0
