3195.9116,3196.2861,3177.0244,3191.9982,140305717,1.56575784396e+11,22.6,23.88,22.56,23.65,3.1689,108802582,2502009393.69,94670312691.4,77595955423.0,0.0
3182.8039,3193.0644,3174.314,3192.8885,141114967,1.61454562393e+11,22.64,22.81,22.37,22.61,1.8317,62910985,1420710615.56,94861928959.2,77757351589.4,0.0
3207.1342,3207.3095,3174.7081,3179.2169,148296483,1.73554012075e+11,23.52,23.62,22.45,22.52,2.5071,86108210,1982933303.49,98549141745.6,80779722145.9,1.0
3212.444,3215.95,3188.7733,3203.8631,175809287,2.02209616966e+11,23.25,23.61,22.96,23.38,1.6125,55380530,1291237246.01,97417837822.5,79852403907.0,1.0
3217.9567,3219.5232,3195.2905,3203.8225,176715416,2.01938313218e+11,23.19,23.65,23.06,23.06,1.338,45953356,1073768761.05,97166436950.7,79646333187.2,1.0
3212.6319,3223.3402,3203.2089,3208.4627,198928010,2.22828311758e+11,22.45,23.35,22.44,23.01,1.3834,47513241,1084894427.73,94065826198.5,77104794310.2,-1.0
3203.0375,3226.908,3199.2235,3201.5169,187837262,2.05493366275e+11,22.61,23.13,22.3,22.41,1.3173,45243414,1029543400.37,94736228523.3,77654316229.6,-1.0
3197.5439,3215.1962,3177.9346,3201.9292,186900880,2.01799622184e+11,23.41,23.43,22.51,22.68,1.4931,51282064,1177130450.57,98088240147.3,80401925826.4,1.0
3218.1632,3219.2683,3190.3393,3192.3615,195303611,2.10820896339e+11,23.22,23.59,23.1,23.3,1.3868,47628680,1110206325.74,97292137386.6,79749368547.1,1.0
3222.4168,3222.9784,3204.8529,3212.0316,160126773,1.74312138191e+11,23.97,24.02,22.91,23.08,1.936,66493515,1573078653.65,1.00434648284e+11,82325252544.1,1.0
3176.4648,3230.354,3139.5035,3219.7914,266205274,2.74653250098e+11,22.9,24.02,22.65,23.84,2.2466,77158477,1799659919.64,95951332737.0,78650324708.4,-1.0
3187.5672,3187.671,3150.1284,3159.7318,190623060,1.96452361519e+11,22.07,23.17,21.41,22.8,2.8144,96659797,2136469277.67,92473620677.1,75799679751.7,-1.0
3230.9762,3232.9408,3179.73,3181.4015,272420726,2.69771019587e+11,22.67,22.7,21.82,21.87,1.6615,57064874,1274264752.38,94987629395.1,77860386949.3,-1.0
3244.8647,3246.236,3225.4328,3227.5056,232108392,2.45825421933e+11,23.58,24.0,23.23,23.6,2.816,96716578,2287340218.47,98800542617.4,80985792865.7,1.0
3237.9817,3247.7122,3231.9556,3236.5881,206003251,2.2195690991e+11,23.66,24.37,23.41,23.72,2.0279,69648934,1668504039.45,99135743779.8,81260553825.4,1.0
3250.5989,3261.1046,3230.0705,3230.898,233056399,2.50631194263e+11,23.97,24.07,23.38,23.72,1.4807,50853687,1207725978.25,1.00434648284e+11,82325252544.1,1.0
3243.6894,3261.6454,3233.1376,3249.1376,205573873,2.13405498975e+11,23.12,24.08,23.0,23.9,1.6702,57363811,1349045922.84,96873135933.6,79405917347.5,1.0
3247.6748,3264.8483,3228.0389,3244.4608,213542005,2.28460518517e+11,22.92,23.37,22.82,23.16,1.0998,37773378,869853315.72,96035133027.6,78719014948.3,-1.0
3249.7814,3251.9261,3220.6366,3243.765,228485945,2.4257208146e+11,22.75,23.46,22.55,22.87,1.8953,65093844,1493195417.69,95322830557.5,78135147909.0,-1.0
3253.2404,3256.3706,3232.9634,3240.1728,182226880,1.98428584091e+11,23.25,23.44,22.65,22.78,1.2777,43881362,1018514120.85,97417837822.5,79852403907.0,0.0
3273.0283,3276.9461,3251.1941,3252.7519,246039440,2.53525920802e+11,22.95,23.39,22.65,23.25,1.7604,60460770,1380817128.21,96160833463.5,78822050308.2,0.0
3292.6383,3292.6383,3273.5038,3274.3685,237194594,2.56419942206e+11,22.82,23.07,22.62,22.8,0.9704,33329111,761588286.9,95616131574.6,78375563748.7,0.0
3285.0568,3305.4313,3282.0377,3288.5183,266730628,2.79352341794e+11,22.85,23.26,22.72,22.89,1.166,40050246,918913224.49,95749223962.6,78485991060.8,0.0
3272.9286,3293.3686,3262.1554,3279.9864,233277004,2.43549542715e+11,22.14,22.69,21.99,22.69,1.9146,65762993,1462862938.17,92774083962.1,76047257859.3,-1.0
3262.0809,3287.1929,3261.3066,3269.3182,275906340,2.85634760381e+11,21.84,22.29,21.8,22.13,1.0248,35201734,773761020.02,91516982553.4,75016807210.8,-1.0
3279.4566,3280.1035,3243.7153,3257.67,231173379,2.31874371766e+11,22.12,22.24,21.78,21.82,0.7428,25513821,563880307.81,92690277201.5,75978561149.4,-1.0
3281.8728,3285.4833,3269.6582,3277.1887,252043537,2.55770184456e+11,22.28,22.49,22.15,22.15,0.7206,24752752,552063255.8,93360731286.1,76528134828.6,-1.0
3275.573,3277.9433,3263.8468,3277.8083,235597907,2.37815125492e+11,22.68,22.79,22.0,22.29,1.1241,38609819,866662293.41,95036866497.7,77902069026.6,1.0
3261.7494,3282.519,3236.1829,3269.7347,240684622,2.51854039692e+11,22.48,22.95,22.27,22.6,1.024,35171966,793953446.76,94198798891.9,77215101927.6,0.0
3208.5413,3245.1163,3200.7481,3237.9222,262962995,2.6699826238e+11,21.88,22.5,21.84,22.18,0.7289,25037910,554014280.86,91684596074.5,75154200630.6,0.0
