日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2016-11-23,'601899,紫金矿业,3.51,3.54,3.49,3.52,3.54,-0.03,-0.8475,0.8927,141084054,495340008.0,75608010211.5,55471350811.5
2016-11-22,'601899,紫金矿业,3.54,3.55,3.47,3.51,3.5,0.04,1.1429,1.1193,176891129,621818669.0,76254232521.0,55945464921.0
2016-11-21,'601899,紫金矿业,3.5,3.52,3.44,3.5,3.5,0.0,0.0,1.4083,222565321,774329811.0,75392602775.0,55313312775.0
2016-11-18,'601899,紫金矿业,3.5,3.63,3.49,3.57,3.58,-0.08,-2.2346,1.4837,234488254,831445469.0,75392602775.0,55313312775.0
2016-11-17,'601899,紫金矿业,3.58,3.59,3.53,3.56,3.59,-0.01,-0.2786,0.8201,129613405,461757298.0,77115862267.0,56577617067.0
2016-11-16,'601899,紫金矿业,3.59,3.64,3.52,3.6,3.63,-0.04,-1.1019,1.7073,269822435,967238143.0,77331269703.5,56735655103.5
2016-11-15,'601899,紫金矿业,3.63,3.73,3.6,3.64,3.62,0.01,0.2762,2.6731,422443899,1544399838.0,78192899449.5,57367807249.5
2016-11-14,'601899,紫金矿业,3.62,3.78,3.46,3.48,3.58,0.04,1.1173,5.1601,815498786,2970823086.0,77977492013.0,57209769213.0
2016-11-11,'601899,紫金矿业,3.58,3.64,3.4,3.44,3.48,0.1,2.8736,3.6467,576321061,2037324965.0,77115862267.0,56577617067.0
2016-11-10,'601899,紫金矿业,3.48,3.53,3.4,3.4,3.59,-0.11,-3.0641,2.7816,439591529,1525348370.0,74961787902.0,54997236702.0
2016-11-09,'601899,紫金矿业,3.59,3.65,3.33,3.35,3.37,0.22,6.5282,4.8865,772258694,2710511491.0,77331269703.5,56735655103.5
2016-11-08,'601899,紫金矿业,3.37,3.37,3.31,3.31,3.35,0.02,0.597,0.973,153773604,512468135.0,72592306100.5,53258818300.5
2016-11-07,'601899,紫金矿业,3.35,3.36,3.29,3.3,3.34,0.01,0.2994,0.8693,137382215,456834700.0,72161491227.5,52942742227.5
2016-11-04,'601899,紫金矿业,3.34,3.39,3.33,3.37,3.39,-0.05,-1.4749,0.958,151398590,506883749.0,71946083791.0,52784704191.0
2016-11-03,'601899,紫金矿业,3.39,3.44,3.36,3.44,3.43,-0.04,-1.1662,1.4015,221493301,750964521.0,73023120973.5,53574894373.5
2016-11-02,'601899,紫金矿业,3.43,3.46,3.31,3.32,3.29,0.14,4.2553,2.7059,427629920,1449425966.0,73884750719.5,54207046519.5
2016-11-01,'601899,紫金矿业,3.29,3.3,3.25,3.28,3.28,0.01,0.3049,0.5434,85874041,281230264.0,70869046608.5,51994514008.5
2016-10-31,'601899,紫金矿业,3.28,3.29,3.25,3.25,3.24,0.04,1.2346,0.6672,105435970,345733215.0,70653639172.0,51836475972.0
2016-10-28,'601899,紫金矿业,3.24,3.27,3.23,3.26,3.25,-0.01,-0.3077,0.4124,65178097,211909356.0,69792009426.0,51204323826.0
2016-10-27,'601899,紫金矿业,3.25,3.27,3.24,3.27,3.28,-0.03,-0.9146,0.3476,54930309,178831433.0,70007416862.5,51362361862.5
2016-10-26,'601899,紫金矿业,3.28,3.32,3.27,3.32,3.3,-0.02,-0.6061,0.619,97827563,322256123.0,70653639172.0,51836475972.0
2016-10-25,'601899,紫金矿业,3.3,3.32,3.25,3.26,3.27,0.03,0.9174,0.7447,117685802,387081823.0,71084454045.0,52152552045.0
2016-10-24,'601899,紫金矿业,3.27,3.27,3.22,3.23,3.24,0.03,0.9259,0.5956,94130954,305909949.0,70438231735.5,51678437935.5
2016-10-21,'601899,紫金矿业,3.24,3.24,3.21,3.23,3.24,0.0,0.0,0.4199,66354809,214015489.0,69792009426.0,51204323826.0
2016-10-20,'601899,紫金矿业,3.24,3.26,3.23,3.25,3.25,-0.01,-0.3077,0.3834,60592583,196750813.0,69792009426.0,51204323826.0
2016-10-19,'601899,紫金矿业,3.25,3.29,3.23,3.25,3.25,0.0,0.0,0.6729,106341843,346119088.0,70007416862.5,51362361862.5
2016-10-18,'601899,紫金矿业,3.25,3.25,3.2,3.21,3.24,0.01,0.3086,0.6293,99447985,321360138.0,70007416862.5,51362361862.5
2016-10-17,'601899,紫金矿业,3.24,3.27,3.16,3.17,3.17,0.07,2.2082,0.9552,150963549,484606310.0,69792009426.0,51204323826.0
2016-10-14,'601899,紫金矿业,3.17,3.18,3.15,3.17,3.18,-0.01,-0.3145,0.3726,58885773,186114368.0,68284157370.5,50098057570.5
2016-10-13,'601899,紫金矿业,3.18,3.19,3.16,3.17,3.18,0.0,0.0,0.4261,67334564,213992831.0,68499564807.0,50256095607.0
2016-10-12,'601899,紫金矿业,3.18,3.18,3.16,3.17,3.19,-0.01,-0.3135,0.272,42980449,136181145.0,68499564807.0,50256095607.0
2016-10-11,'601899,紫金矿业,3.19,3.19,3.15,3.17,3.18,0.01,0.3145,0.4701,74291433,235440012.0,68714972243.5,50414133643.5
2016-10-10,'601899,紫金矿业,3.18,3.18,3.1,3.12,3.21,-0.03,-0.9346,0.6686,105657856,332301931.0,68499564807.0,50256095607.0
2016-09-30,'601899,紫金矿业,3.21,3.21,3.17,3.18,3.18,0.03,0.9434,0.2744,43361477,138541085.0,69145787116.5,50730209716.5
2016-09-29,'601899,紫金矿业,3.18,3.19,3.17,3.18,3.18,0.0,0.0,0.229,36188342,115119802.0,68499564807.0,50256095607.0
2016-09-28,'601899,紫金矿业,3.18,3.19,3.17,3.19,3.21,-0.03,-0.9346,0.2447,38678891,122976280.0,68499564807.0,50256095607.0
2016-09-27,'601899,紫金矿业,3.21,3.21,3.17,3.18,3.17,0.04,1.2618,0.3565,56337165,179564026.0,69145787116.5,50730209716.5
2016-09-26,'601899,紫金矿业,3.17,3.23,3.16,3.22,3.23,-0.06,-1.8576,0.3863,61056612,194823285.0,68284157370.5,50098057570.5
2016-09-23,'601899,紫金矿业,3.23,3.28,3.22,3.27,3.26,-0.03,-0.9202,0.2879,45503295,147610453.0,69576601989.5,51046285789.5
2016-09-22,'601899,紫金矿业,3.26,3.31,3.25,3.28,3.25,0.01,0.3077,0.5998,94790911,310888272.0,70222824299.0,51520399899.0
2016-09-21,'601899,紫金矿业,3.25,3.25,3.21,3.22,3.22,0.03,0.9317,0.3411,53908996,174172720.0,70007416862.5,51362361862.5
2016-09-20,'601899,紫金矿业,3.22,3.24,3.21,3.22,3.22,0.0,0.0,0.2887,45631359,147160913.0,69361194553.0,50888247753.0
2016-09-19,'601899,紫金矿业,3.22,3.23,3.2,3.2,3.24,-0.02,-0.6173,0.2845,44964817,144701262.0,69361194553.0,50888247753.0
2016-09-14,'601899,紫金矿业,3.24,3.24,3.15,3.19,3.22,0.02,0.6211,0.6561,103682449,330349263.0,69792009426.0,51204323826.0
2016-09-13,'601899,紫金矿业,3.22,3.24,3.2,3.23,3.22,0.0,0.0,0.3537,55898334,179826095.0,69361194553.0,50888247753.0
2016-09-12,'601899,紫金矿业,3.22,3.3,3.19,3.3,3.34,-0.12,-3.5928,1.012,159933998,516884511.0,69361194553.0,50888247753.0
2016-09-09,'601899,紫金矿业,3.34,3.35,3.33,3.34,3.37,-0.03,-0.8902,0.3673,58047556,193792063.0,71946083791.0,52784704191.0
2016-09-08,'601899,紫金矿业,3.37,3.38,3.34,3.37,3.39,-0.02,-0.59,0.4163,65789020,221067969.0,72592306100.5,53258818300.5
2016-09-07,'601899,紫金矿业,3.39,3.42,3.38,3.39,3.36,0.03,0.8929,0.8917,140925243,479846429.0,73023120973.5,53574894373.5
2016-09-06,'601899,紫金矿业,3.36,3.36,3.32,3.35,3.36,0.0,0.0,0.4417,69808167,232876256.0,72376898664.0,53100780264.0
2016-09-05,'601899,紫金矿业,3.36,3.37,3.34,3.36,3.34,0.02,0.5988,0.382,60374303,202537950.0,72376898664.0,53100780264.0
2016-09-02,'601899,紫金矿业,3.34,3.37,3.33,3.33,3.33,0.01,0.3003,0.484,76484956,256061470.0,71946083791.0,52784704191.0
2016-09-01,'601899,紫金矿业,3.33,3.37,3.32,3.33,3.34,-0.01,-0.2994,0.552,87232488,291695108.0,71730676354.5,52626666154.5
2016-08-31,'601899,紫金矿业,3.34,3.34,3.31,3.32,3.34,0.0,0.0,0.4049,63987384,212694221.0,71946083791.0,52784704191.0
2016-08-30,'601899,紫金矿业,3.34,3.36,3.33,3.34,3.34,0.0,0.0,0.5105,80682429,269617597.0,71946083791.0,52784704191.0
2016-08-29,'601899,紫金矿业,3.34,3.35,3.32,3.35,3.37,-0.03,-0.8902,0.5424,85714002,285504292.0,71946083791.0,52784704191.0
2016-08-26,'601899,紫金矿业,3.37,3.38,3.35,3.35,3.36,0.01,0.2976,0.3507,55424504,186556235.0,72592306100.5,53258818300.5
2016-08-25,'601899,紫金矿业,3.36,3.38,3.32,3.38,3.41,-0.05,-1.4663,0.764,120739639,403782447.0,72376898664.0,53100780264.0
2016-08-24,'601899,紫金矿业,3.41,3.44,3.4,3.44,3.44,-0.03,-0.8721,0.449,70957191,242207298.0,73453935846.5,53890970446.5
2016-08-23,'601899,紫金矿业,3.44,3.44,3.41,3.42,3.43,0.01,0.2915,0.5016,79267891,271601284.0,74100158156.0,54365084556.0
2016-08-22,'601899,紫金矿业,3.43,3.45,3.42,3.44,3.47,-0.04,-1.1527,0.6594,104213932,357553810.0,73884750719.5,54207046519.5
2016-08-19,'601899,紫金矿业,3.47,3.49,3.45,3.48,3.49,-0.02,-0.5731,0.512,80914985,280392154.0,74746380465.5,54839198665.5
2016-08-18,'601899,紫金矿业,3.49,3.52,3.48,3.51,3.49,0.0,0.0,0.634,100188935,350255418.0,75177195338.5,55155274738.5
2016-08-17,'601899,紫金矿业,3.49,3.52,3.48,3.52,3.55,-0.06,-1.6901,0.9832,155382164,542509433.0,75177195338.5,55155274738.5
2016-08-16,'601899,紫金矿业,3.55,3.57,3.46,3.54,3.54,0.01,0.2825,1.7586,277923240,976226605.0,76469639957.5,56103502957.5
2016-08-15,'601899,紫金矿业,3.54,3.56,3.49,3.51,3.52,0.02,0.5682,1.1468,181238091,640002913.0,76254232521.0,55945464921.0
2016-08-12,'601899,紫金矿业,3.52,3.52,3.46,3.48,3.5,0.02,0.5714,0.397,62746131,219382749.0,75823417648.0,55629388848.0
2016-08-11,'601899,紫金矿业,3.5,3.52,3.48,3.5,3.55,-0.05,-1.4085,0.5737,90658751,317355565.0,75392602775.0,55313312775.0
2016-08-10,'601899,紫金矿业,3.55,3.57,3.5,3.5,3.48,0.07,2.0115,1.2689,200535816,709816438.0,76469639957.5,56103502957.5
2016-08-09,'601899,紫金矿业,3.48,3.48,3.45,3.47,3.48,0.0,0.0,0.4784,75598956,262162390.0,74961787902.0,54997236702.0
2016-08-08,'601899,紫金矿业,3.48,3.48,3.42,3.45,3.56,-0.08,-2.2472,0.9188,145205929,502471049.0,74961787902.0,54997236702.0
2016-08-05,'601899,紫金矿业,3.56,3.57,3.53,3.56,3.56,0.0,0.0,0.4667,73755778,261804239.0,76685047394.0,56261540994.0
2016-08-04,'601899,紫金矿业,3.56,3.58,3.51,3.58,3.62,-0.06,-1.6575,0.7668,121183213,429373661.0,76685047394.0,56261540994.0
2016-08-03,'601899,紫金矿业,3.62,3.67,3.61,3.64,3.58,0.04,1.1173,1.0907,172364609,627372430.0,77977492013.0,57209769213.0
2016-08-02,'601899,紫金矿业,3.58,3.58,3.51,3.56,3.56,0.02,0.5618,0.6546,103446535,366631666.0,77115862267.0,56577617067.0
2016-08-01,'601899,紫金矿业,3.56,3.65,3.51,3.52,3.47,0.09,2.5937,1.5192,240097718,856868567.0,76685047394.0,56261540994.0
2016-07-29,'601899,紫金矿业,3.47,3.55,3.42,3.52,3.54,-0.07,-1.9774,0.935,147770754,514567091.0,74746380465.5,54839198665.5
2016-07-28,'601899,紫金矿业,3.54,3.56,3.5,3.54,3.5,0.04,1.1429,1.1261,177970324,628781347.0,76254232521.0,55945464921.0
2016-07-27,'601899,紫金矿业,3.5,3.56,3.37,3.56,3.57,-0.07,-1.9608,1.3388,211580648,735435002.0,75392602775.0,55313312775.0
2016-07-26,'601899,紫金矿业,3.57,3.58,3.49,3.49,3.48,0.09,2.5862,1.1379,179827357,636622648.0,76900454830.5,56419579030.5
2016-07-25,'601899,紫金矿业,3.48,3.53,3.46,3.51,3.56,-0.08,-2.2472,1.0939,172871148,604110301.0,74961787902.0,54997236702.0
2016-07-22,'601899,XD紫金矿,3.56,3.68,3.54,3.68,3.62,-0.06,-1.6575,1.1096,175365810,632962306.0,76685047394.0,56261540994.0
2016-07-21,'601899,紫金矿业,3.68,3.7,3.65,3.68,3.73,-0.05,-1.3405,1.1217,177268247,651117006.0,79269936632.0,58157997432.0
2016-07-20,'601899,紫金矿业,3.73,3.85,3.72,3.8,3.79,-0.06,-1.5831,1.1564,182761563,691048281.0,80346973814.5,58948187614.5
2016-07-19,'601899,紫金矿业,3.79,3.85,3.75,3.76,3.83,-0.04,-1.0444,1.265,199912947,758694069.0,81639418433.5,59896415833.5
2016-07-18,'601899,紫金矿业,3.83,3.92,3.75,3.8,3.85,-0.02,-0.5195,1.4452,228394358,876388434.0,82501048179.5,60528567979.5
2016-07-15,'601899,紫金矿业,3.85,3.9,3.78,3.81,3.84,0.01,0.2604,1.3381,211468928,812624783.0,82931863052.5,60844644052.5
2016-07-14,'601899,紫金矿业,3.84,3.97,3.81,3.94,3.93,-0.09,-2.2901,1.7367,274462547,1065071012.0,82716455616.0,60686606016.0
2016-07-13,'601899,紫金矿业,3.93,3.94,3.78,3.8,3.93,0.0,0.0,2.7023,427065430,1644745846.0,84655122544.5,62108948344.5
2016-07-12,'601899,紫金矿业,3.93,4.0,3.85,3.97,4.05,-0.12,-2.963,3.8745,612313542,2409567173.0,84655122544.5,62108948344.5
2016-07-11,'601899,紫金矿业,4.05,4.05,3.73,3.78,3.68,0.37,10.0543,6.6155,1045503062,4164745672.0,87240011782.5,64005404782.5
2016-07-08,'601899,紫金矿业,0.0,0.0,0.0,0.0,3.68,None,None,0.0,0,0.0,79269936632.0,58157997432.0
2016-07-07,'601899,紫金矿业,0.0,0.0,0.0,0.0,3.68,None,None,0.0,0,0.0,79269936632.0,58157997432.0
2016-07-06,'601899,紫金矿业,3.68,3.81,3.51,3.52,3.48,0.2,5.7471,5.9005,932497664,3427297338.0,79269936632.0,58157997432.0
2016-07-05,'601899,紫金矿业,3.48,3.51,3.44,3.51,3.51,-0.03,-0.8547,1.2212,192994782,668216273.0,74961787902.0,54997236702.0
2016-07-04,'601899,紫金矿业,3.51,3.62,3.42,3.46,3.41,0.1,2.9326,2.9594,467692328,1645884930.0,75608010211.5,55471350811.5
2016-07-01,'601899,紫金矿业,3.41,3.5,3.37,3.39,3.37,0.04,1.1869,1.7506,276661384,948770329.0,73453935846.5,53890970446.5
2016-06-30,'601899,紫金矿业,3.37,3.43,3.36,3.37,3.39,-0.02,-0.59,0.7323,115735058,391540192.0,72592306100.5,53258818300.5
2016-06-29,'601899,紫金矿业,3.39,3.4,3.35,3.37,3.4,-0.01,-0.2941,0.9326,147393602,497442346.0,73023120973.5,53574894373.5
2016-06-28,'601899,紫金矿业,3.4,3.44,3.37,3.43,3.44,-0.04,-1.1628,1.1271,178128298,606414937.0,73238528410.0,53732932410.0
2016-06-27,'601899,紫金矿业,3.44,3.52,3.41,3.48,3.51,-0.07,-1.9943,1.9757,312238561,1074371748.0,74100158156.0,54365084556.0
2016-06-24,'601899,紫金矿业,3.51,3.59,3.25,3.32,3.27,0.24,7.3394,4.0535,640612493,2214426270.0,75608010211.5,55471350811.5
2016-06-23,'601899,紫金矿业,3.27,3.29,3.23,3.26,3.27,0.0,0.0,0.646,102096693,333231806.0,70438231735.5,51678437935.5
2016-06-22,'601899,紫金矿业,3.27,3.29,3.2,3.23,3.27,0.0,0.0,0.6208,98108715,319292027.0,70438231735.5,51678437935.5
2016-06-21,'601899,紫金矿业,3.27,3.38,3.23,3.38,3.38,-0.11,-3.2544,1.6273,257176477,846186735.0,70438231735.5,51678437935.5
2016-06-20,'601899,紫金矿业,3.38,3.43,3.34,3.42,3.42,-0.04,-1.1696,0.9518,150420366,506563838.0,72807713537.0,53416856337.0
2016-06-17,'601899,紫金矿业,3.42,3.49,3.35,3.35,3.48,-0.06,-1.7241,2.8439,449439795,1539170568.0,73669343283.0,54049008483.0
2016-06-16,'601899,紫金矿业,3.48,3.48,3.15,3.17,3.16,0.32,10.1266,3.5566,562083577,1884812019.0,74961787902.0,54997236702.0
2016-06-15,'601899,紫金矿业,3.16,3.18,3.05,3.06,3.09,0.07,2.2654,0.8115,128242793,400523812.0,68068749934.0,49940019534.0
2016-06-14,'601899,紫金矿业,3.09,3.15,3.06,3.13,3.15,-0.06,-1.9048,0.6252,98802749,306252138.0,66560897878.5,48833753278.5
2016-06-13,'601899,紫金矿业,3.15,3.22,3.11,3.14,3.09,0.06,1.9417,1.3343,210869679,666762315.0,67853342497.5,49781981497.5
2016-06-08,'601899,紫金矿业,3.09,3.1,3.07,3.09,3.08,0.01,0.3247,0.2552,40324493,124338254.0,66560897878.5,48833753278.5
2016-06-07,'601899,紫金矿业,3.08,3.14,3.07,3.12,3.11,-0.03,-0.9646,0.2813,44457043,137545140.0,66345490442.0,48675715242.0
2016-06-06,'601899,紫金矿业,3.11,3.17,3.1,3.13,3.05,0.06,1.9672,0.6794,107371617,336577984.0,66991712751.5,49149829351.5
2016-06-03,'601899,紫金矿业,3.05,3.06,3.03,3.05,3.06,-0.01,-0.3268,0.2567,40570206,123557590.0,65699268132.5,48201601132.5
2016-06-02,'601899,紫金矿业,3.06,3.07,3.04,3.05,3.06,0.0,0.0,0.2387,37720771,115226850.0,65914675569.0,48359639169.0
2016-06-01,'601899,紫金矿业,3.06,3.08,3.04,3.05,3.06,0.0,0.0,0.3058,48332303,148141582.0,65914675569.0,48359639169.0
2016-05-31,'601899,紫金矿业,3.06,3.06,2.99,2.99,2.99,0.07,2.3411,0.3665,57917119,176035590.0,65914675569.0,48359639169.0
2016-05-30,'601899,紫金矿业,2.99,3.01,2.98,3.01,3.02,-0.03,-0.9934,0.1785,28217281,84477316.0,64406823513.5,47253372913.5
2016-05-27,'601899,紫金矿业,3.02,3.03,3.0,3.01,3.03,-0.01,-0.33,0.1633,25805038,77760849.0,65053045823.0,47727487023.0
2016-05-26,'601899,紫金矿业,3.03,3.04,2.99,3.02,3.02,0.01,0.3311,0.222,35084260,105645327.0,65268453259.5,47885525059.5
2016-05-25,'601899,紫金矿业,3.02,3.05,3.02,3.04,3.06,-0.04,-1.3072,0.2206,34868632,105737599.0,65053045823.0,47727487023.0
2016-05-24,'601899,紫金矿业,3.06,3.06,3.02,3.06,3.06,0.0,0.0,0.2362,37334871,113435037.0,65914675569.0,48359639169.0
2016-05-23,'601899,紫金矿业,3.06,3.07,3.05,3.06,3.06,0.0,0.0,0.2209,34903142,106738727.0,65914675569.0,48359639169.0
2016-05-20,'601899,紫金矿业,3.06,3.07,3.03,3.05,3.07,-0.01,-0.3257,0.2381,37634879,114718255.0,65914675569.0,48359639169.0
2016-05-19,'601899,紫金矿业,3.07,3.09,3.05,3.05,3.09,-0.02,-0.6472,0.3237,51153811,156765706.0,66130083005.5,48517677205.5
2016-05-18,'601899,紫金矿业,3.09,3.16,3.06,3.13,3.12,-0.03,-0.9615,0.4048,63968252,198000395.0,66560897878.5,48833753278.5
2016-05-17,'601899,紫金矿业,3.12,3.18,3.12,3.15,3.17,-0.05,-1.5773,0.365,57684408,181450693.0,67207120188.0,49307867388.0
2016-05-16,'601899,紫金矿业,3.17,3.22,3.05,3.09,3.1,0.07,2.2581,0.5593,88397670,276871736.0,68284157370.5,50098057570.5
2016-05-13,'601899,紫金矿业,3.1,3.13,3.06,3.06,3.09,0.01,0.3236,0.3788,59868522,185496500.0,66776305315.0,48991791315.0
2016-05-12,'601899,紫金矿业,3.09,3.1,3.05,3.08,3.1,-0.01,-0.3226,0.2775,43851541,134796449.0,66560897878.5,48833753278.5
2016-05-11,'601899,紫金矿业,3.1,3.12,3.04,3.08,3.08,0.02,0.6494,0.3047,48154656,148386961.0,66776305315.0,48991791315.0
2016-05-10,'601899,紫金矿业,3.08,3.08,3.04,3.06,3.09,-0.01,-0.3236,0.301,47562635,145626124.0,66345490442.0,48675715242.0
2016-05-09,'601899,紫金矿业,3.09,3.18,3.08,3.17,3.17,-0.08,-2.5237,0.5281,83461928,260450175.0,66560897878.5,48833753278.5
2016-05-06,'601899,紫金矿业,3.17,3.26,3.16,3.24,3.25,-0.08,-2.4615,0.6341,100214222,321271842.0,68292082370.5,50098057570.5
2016-05-05,'601899,紫金矿业,3.25,3.28,3.23,3.24,3.25,0.0,0.0,0.3757,59367632,193117731.0,70015541862.5,51362361862.5
2016-05-04,'601899,紫金矿业,3.25,3.27,3.23,3.25,3.29,-0.04,-1.2158,0.5103,80650901,262007474.0,70015541862.5,51362361862.5
2016-05-03,'601899,紫金矿业,3.29,3.32,3.24,3.26,3.21,0.08,2.4922,0.8852,139894752,459141234.0,70877271608.5,51994514008.5
2016-04-29,'601899,紫金矿业,3.21,3.26,3.2,3.2,3.18,0.03,0.9434,0.8032,126928902,410029898.0,69153812116.5,50730209716.5
2016-04-28,'601899,紫金矿业,3.18,3.2,3.15,3.19,3.23,-0.05,-1.548,0.5413,85550272,271401926.0,68507514807.0,50256095607.0
2016-04-27,'601899,紫金矿业,3.23,3.24,3.18,3.21,3.19,0.04,1.2539,0.5796,91606594,293554441.0,69584676989.5,51046285789.5
2016-04-26,'601899,紫金矿业,3.19,3.22,3.16,3.2,3.19,0.0,0.0,0.3292,52032042,165663127.0,68722947243.5,50414133643.5
2016-04-25,'601899,紫金矿业,3.19,3.22,3.16,3.21,3.24,-0.05,-1.5432,0.3473,54887648,175206025.0,68722947243.5,50414133643.5
2016-04-22,'601899,紫金矿业,3.24,3.27,3.21,3.25,3.32,-0.08,-2.4096,0.6774,107062221,346249667.0,69800109426.0,51204323826.0
2016-04-21,'601899,紫金矿业,3.32,3.33,3.21,3.23,3.25,0.07,2.1538,0.9603,151760878,498603770.0,71523568918.0,52468628118.0
2016-04-20,'601899,紫金矿业,3.25,3.37,3.18,3.35,3.32,-0.07,-2.1084,1.078,170372194,557608422.0,70015541862.5,51362361862.5
2016-04-19,'601899,紫金矿业,3.32,3.33,3.27,3.29,3.29,0.03,0.9119,0.4367,69016981,226877164.0,71523568918.0,52468628118.0
2016-04-18,'601899,紫金矿业,3.29,3.33,3.28,3.33,3.33,-0.04,-1.2012,0.4112,64992959,214352140.0,70877271608.5,51994514008.5
2016-04-15,'601899,紫金矿业,3.33,3.36,3.31,3.33,3.35,-0.02,-0.597,0.5403,85382812,284140832.0,71739001354.5,52626666154.5
2016-04-14,'601899,紫金矿业,3.35,3.38,3.33,3.37,3.4,-0.05,-1.4706,0.881,139237157,465959345.0,72169866227.5,52942742227.5
2016-04-13,'601899,紫金矿业,3.4,3.44,3.35,3.37,3.36,0.04,1.1905,1.5028,237503489,809360405.0,73247028410.0,53732932410.0
2016-04-12,'601899,紫金矿业,3.36,3.41,3.33,3.35,3.35,0.01,0.2985,1.0075,159217996,537113242.0,72385298664.0,53100780264.0
2016-04-11,'601899,紫金矿业,3.35,3.39,3.29,3.32,3.31,0.04,1.2085,1.1086,175198454,586523845.0,72169866227.5,52942742227.5
2016-04-08,'601899,紫金矿业,3.31,3.33,3.25,3.26,3.25,0.06,1.8462,0.8412,132947337,437475678.0,71308136481.5,52310590081.5
2016-04-07,'601899,紫金矿业,3.25,3.29,3.25,3.28,3.28,-0.03,-0.9146,0.4016,63465649,207128621.0,70015541862.5,51362361862.5
2016-04-06,'601899,紫金矿业,3.28,3.32,3.27,3.3,3.3,-0.02,-0.6061,0.4384,69287409,228288677.0,70661839172.0,51836475972.0
2016-04-05,'601899,紫金矿业,3.3,3.31,3.25,3.27,3.29,0.01,0.304,0.5623,88872141,292122588.0,71092704045.0,52152552045.0
2016-04-01,'601899,紫金矿业,3.29,3.29,3.25,3.27,3.27,0.02,0.6116,0.4122,65147912,213218025.0,70877271608.5,51994514008.5
2016-03-31,'601899,紫金矿业,3.27,3.29,3.26,3.28,3.3,-0.03,-0.9091,0.3731,58961971,193122537.0,70446406735.5,51678437935.5
2016-03-30,'601899,紫金矿业,3.3,3.3,3.26,3.29,3.25,0.05,1.5385,0.4919,77731443,255331453.0,71092704045.0,52152552045.0
2016-03-29,'601899,紫金矿业,3.25,3.28,3.23,3.26,3.27,-0.02,-0.6116,0.3835,60610958,196898177.0,70015541862.5,51362361862.5
2016-03-28,'601899,紫金矿业,3.27,3.3,3.26,3.27,3.27,0.0,0.0,0.3841,60696932,199076351.0,70446406735.5,51678437935.5
2016-03-25,'601899,紫金矿业,3.27,3.28,3.24,3.25,3.26,0.01,0.3067,0.3634,57429111,187312530.0,70446406735.5,51678437935.5
2016-03-24,'601899,紫金矿业,3.26,3.3,3.26,3.3,3.35,-0.09,-2.6866,0.7957,125745909,412079800.0,70230974299.0,51520399899.0
2016-03-23,'601899,紫金矿业,3.35,3.39,3.33,3.37,3.4,-0.05,-1.4706,0.7751,122497758,410903545.0,72169866227.5,52942742227.5
2016-03-22,'601899,紫金矿业,3.4,3.42,3.34,3.39,3.42,-0.02,-0.5848,1.0848,171438015,579840563.0,73247028410.0,53732932410.0
2016-03-21,'601899,紫金矿业,3.42,3.42,3.38,3.4,3.41,0.01,0.2933,1.522,240538002,816341078.0,73677893283.0,54049008483.0
2016-03-18,'601899,紫金矿业,3.41,3.44,3.39,3.42,3.39,0.02,0.59,1.29,203864820,696408270.0,73462460846.5,53890970446.5
2016-03-17,'601899,紫金矿业,3.39,3.42,3.36,3.42,3.38,0.01,0.2959,0.9623,152083640,515171790.0,73031595973.5,53574894373.5
2016-03-16,'601899,紫金矿业,3.38,3.4,3.31,3.33,3.36,0.02,0.5952,0.9892,156329526,525521473.0,72816163537.0,53416856337.0
2016-03-15,'601899,紫金矿业,3.36,3.42,3.3,3.36,3.42,-0.06,-1.7544,0.9234,145925270,488895021.0,72385298664.0,53100780264.0
2016-03-14,'601899,紫金矿业,3.42,3.43,3.26,3.27,3.34,0.08,2.3952,1.42,224419160,755075878.0,73677893283.0,54049008483.0
2016-03-11,'601899,紫金矿业,3.34,3.4,3.32,3.4,3.3,0.04,1.2121,0.9361,147939554,496946584.0,71954433791.0,52784704191.0
2016-03-10,'601899,紫金矿业,3.3,3.39,3.28,3.32,3.36,-0.06,-1.7857,0.9142,144474514,481690682.0,71092704045.0,52152552045.0
2016-03-09,'601899,紫金矿业,3.36,3.39,3.29,3.34,3.5,-0.14,-4.0,1.417,223947744,747698702.0,72385298664.0,53100780264.0
2016-03-08,'601899,紫金矿业,3.5,3.58,3.41,3.58,3.58,-0.08,-2.2346,1.9535,308727838,1074560391.0,75401352775.0,55313312775.0
2016-03-07,'601899,紫金矿业,3.58,3.61,3.45,3.51,3.48,0.1,2.8736,2.5477,402628199,1426385094.0,77124812267.0,56577617067.0
2016-03-04,'601899,紫金矿业,3.48,3.58,3.42,3.53,3.46,0.02,0.578,3.4835,550527726,1937379714.0,74970487902.0,54997236702.0
2016-03-03,'601899,紫金矿业,3.46,3.47,3.28,3.37,3.37,0.09,2.6706,2.8083,443810598,1506330924.0,74539623029.0,54681160629.0
2016-03-02,'601899,紫金矿业,3.37,3.39,3.21,3.22,3.3,0.07,2.1212,1.977,312441593,1035448534.0,72600731100.5,53258818300.5
2016-03-01,'601899,紫金矿业,3.3,3.35,3.13,3.15,3.13,0.17,5.4313,1.8894,298599664,980301687.0,71092704045.0,52152552045.0
